date,adClose_CMG,adClose_ELC,adClose_FPT,adClose_ITD,adClose_PSD,adClose_SAM,adClose_SGT,adClose_SRA,adClose_ST8,adClose_TYA
2020-05-09,18.507,4.178,26.51,6.212,6.282,8.293,2.755,7.37,8.005,8.79
2020-05-10,18.507,4.178,26.51,6.212,6.282,8.293,2.755,7.37,8.005,8.79
2020-05-11,18.41,4.423,26.658,6.212,6.612,8.293,2.948,7.494,7.629,8.896
2020-05-12,18.766,4.464,26.855,6.036,6.414,8.329,2.762,7.556,7.567,8.826
2020-05-13,19.025,4.391,28.541,6.036,6.546,8.132,2.893,7.556,7.629,8.896
2020-05-14,18.701,4.341,28.165,6.036,6.546,8.293,3.017,7.804,7.567,8.79
2020-05-15,18.766,4.318,27.76,6.19,6.546,8.293,3.134,7.68,7.192,8.79
2020-05-16,18.766,4.318,27.76,6.19,6.546,8.293,3.134,7.68,7.192,8.79
2020-05-17,18.766,4.318,27.76,6.19,6.546,8.293,3.134,7.68,7.192,8.79
2020-05-18,18.442,4.35,27.962,6.52,6.546,8.249,3.134,7.556,7.504,8.79
2020-05-19,18.442,4.382,28.483,6.373,6.612,8.204,3.147,7.37,7.504,8.826
2020-05-20,18.281,4.293,28.28,6.293,6.612,8.293,2.941,7.432,7.504,8.862
2020-05-21,18.281,4.341,28.512,6.3,6.612,8.249,2.893,7.37,7.629,8.862
2020-05-22,18.119,4.3,28.02,6.204,6.612,8.249,3.078,7.37,7.629,8.862
2020-05-23,18.119,4.3,28.02,6.204,6.612,8.249,3.078,7.37,7.629,8.862
2020-05-24,18.119,4.3,28.02,6.204,6.612,8.249,3.078,7.37,7.629,8.862
2020-05-25,18.248,4.334,28.02,6.19,6.612,8.115,3.078,7.308,7.629,8.896
2020-05-26,18.184,4.416,28.222,6.19,6.216,8.115,2.899,7.68,7.629,9.075
2020-05-27,18.022,4.375,27.76,6.212,6.612,8.105,2.831,7.556,7.629,9.111
2020-05-28,18.054,4.325,27.76,6.226,6.612,8.276,2.961,7.432,7.254,9.111
2020-05-29,18.022,4.325,27.731,6.3,6.612,8.284,2.858,7.432,7.254,9.111
2020-05-30,18.022,4.325,27.731,6.3,6.612,8.284,2.858,7.432,7.254,9.111
2020-05-31,18.022,4.325,27.731,6.3,6.612,8.284,2.858,7.432,7.254,9.111
2020-06-01,18.022,4.277,27.933,6.681,6.348,8.276,3.058,7.432,7.504,9.111
2020-06-02,17.957,4.277,27.76,6.38,6.414,8.276,3.099,7.494,7.504,9.111
2020-06-03,18.054,4.26,28.136,6.739,6.414,8.257,2.927,8.237,7.504,9.111
2020-06-04,18.248,4.268,27.991,6.665,6.414,8.204,3.127,8.547,7.629,9.36
2020-06-05,18.248,4.293,28.165,6.446,6.348,8.257,3.34,8.361,7.629,9.395
2020-06-06,18.248,4.293,28.165,6.446,6.348,8.257,3.34,8.361,7.629,9.395
2020-06-07,18.248,4.293,28.165,6.446,6.348,8.257,3.34,8.361,7.629,9.395
2020-06-08,19.51,4.587,28.541,6.593,6.15,8.257,3.567,8.547,7.629,9.431
2020-06-09,20.383,4.834,28.309,6.813,6.15,8.249,3.815,8.237,7.254,9.467
2020-06-10,19.672,4.882,28.222,6.813,6.282,8.204,4.077,8.299,7.379,9.501
2020-06-11,18.313,4.916,26.603,6.607,6.15,8.195,4.359,7.494,7.504,9.324
2020-06-12,18.766,5.202,27.181,6.373,6.017,8.284,4.359,7.308,7.442,9.253
2020-06-13,18.766,5.202,27.181,6.373,6.017,8.284,4.359,7.308,7.442,9.253
2020-06-14,18.766,5.202,27.181,6.373,6.017,8.284,4.359,7.308,7.442,9.253
2020-06-15,18.442,5.038,26.603,6.52,6.017,8.159,4.662,7.246,7.442,9.894
2020-06-16,18.507,5.038,26.95,6.665,6.017,8.257,4.683,7.556,7.379,9.928
2020-06-17,18.669,4.875,26.806,6.665,6.017,8.249,4.594,7.556,7.629,9.894
2020-06-18,19.348,4.711,26.95,6.952,6.083,8.257,4.277,7.37,7.692,10.214
2020-06-19,19.867,4.67,27.181,6.93,6.083,8.552,4.063,8.052,7.692,10.357
2020-06-20,19.867,4.67,27.181,6.93,6.083,8.552,4.063,8.052,7.692,10.357
2020-06-21,19.867,4.67,27.181,6.93,6.083,8.552,4.063,8.052,7.692,10.357
2020-06-22,19.867,4.825,27.181,6.93,6.282,8.561,4.132,8.485,7.629,10.464
2020-06-23,20.06,4.8,27.5,6.885,6.282,8.525,4.27,8.299,8.098,10.464
2020-06-24,19.867,4.809,27.297,6.813,6.348,8.382,3.981,8.052,7.692,10.427
2020-06-25,19.542,4.793,27.066,6.805,6.282,8.427,3.981,8.052,7.692,10.427
2020-06-26,20.124,4.793,27.095,6.798,6.348,8.454,3.981,8.237,7.567,10.391
2020-06-27,20.124,4.793,27.095,6.798,6.348,8.454,3.981,8.237,7.567,10.391
2020-06-28,20.124,4.793,27.095,6.798,6.348,8.454,3.981,8.237,7.567,10.391
2020-06-29,19.93,4.686,26.632,6.746,6.282,8.373,3.705,8.175,7.473,10.427
2020-06-30,20.092,4.686,26.401,6.739,6.282,8.552,3.939,7.866,7.379,10.249
2020-07-01,20.06,4.809,26.719,6.776,6.414,8.543,4.201,8.114,7.379,10.285
2020-07-02,20.157,4.776,26.69,6.769,6.414,8.472,3.912,8.052,7.379,10.32
2020-07-03,19.542,4.8,26.748,6.753,6.414,8.507,3.691,7.99,7.379,10.677
2020-07-04,19.542,4.8,26.748,6.753,6.414,8.507,3.691,7.99,7.379,10.677
2020-07-05,19.542,4.8,26.748,6.753,6.414,8.507,3.691,7.99,7.379,10.677
2020-07-06,19.575,4.718,27.066,6.665,6.744,8.917,3.932,8.052,7.379,10.677
2020-07-07,19.542,4.743,27.442,6.739,6.15,9.006,3.685,8.423,7.64,10.961
2020-07-08,18.96,4.653,27.586,6.739,6.15,8.961,3.685,8.423,7.444,10.961
2020-07-09,19.219,4.67,27.962,6.665,6.282,8.961,3.685,8.547,7.64,10.997
2020-07-10,19.219,4.67,27.644,6.739,6.15,9.006,3.685,8.485,7.64,10.89
2020-07-11,19.219,4.67,27.644,6.739,6.15,9.006,3.685,8.485,7.64,10.89
2020-07-12,19.219,4.67,27.644,6.739,6.15,9.006,3.685,8.485,7.64,10.89
2020-07-13,19.09,4.653,28.136,6.739,6.083,9.274,3.457,8.423,7.64,10.926
2020-07-14,19.09,4.628,28.078,6.703,6.083,9.274,3.698,8.237,7.64,10.89
2020-07-15,19.186,4.645,28.107,6.739,6.083,9.184,3.822,8.361,7.412,10.926
2020-07-16,19.09,4.628,28.107,6.739,6.083,9.096,4.063,8.361,7.412,11.032
2020-07-17,19.478,4.628,27.818,6.703,6.216,9.096,3.795,8.175,7.118,11.317
2020-07-18,19.478,4.628,27.818,6.703,6.216,9.096,3.795,8.175,7.118,11.317
2020-07-19,19.478,4.628,27.818,6.703,6.216,9.096,3.795,8.175,7.118,11.317
2020-07-20,20.124,4.538,27.413,6.665,6.216,9.006,4.029,8.175,7.444,11.388
2020-07-21,19.802,4.423,27.644,6.593,6.017,9.096,3.994,8.237,7.444,11.104
2020-07-22,19.802,4.423,27.413,6.703,6.017,9.274,3.994,8.114,7.444,11.032
2020-07-23,19.607,4.318,27.615,6.739,6.083,9.453,3.994,8.175,7.444,10.926
2020-07-24,18.442,4.137,26.545,6.651,6.017,9.453,3.994,7.37,7.118,10.997
2020-07-25,18.442,4.137,26.545,6.651,6.017,9.453,3.994,7.37,7.118,10.997
2020-07-26,18.442,4.137,26.545,6.651,6.017,9.453,3.994,7.37,7.118,10.997
2020-07-27,17.665,3.85,25.273,6.607,5.753,9.274,3.953,6.689,7.608,10.464
2020-07-28,18.766,3.924,26.43,6.607,5.753,9.274,3.953,7.308,7.085,10.855
2020-07-29,18.442,3.686,25.765,6.636,5.753,9.453,3.685,7.185,7.053,10.64
2020-07-30,18.766,3.768,26.112,6.314,5.753,9.987,3.685,7.123,6.563,10.605
2020-07-31,18.507,4.031,25.736,6.585,5.621,9.987,3.678,6.875,6.824,10.961
2020-08-01,18.507,4.031,25.736,6.585,5.621,9.987,3.678,6.875,6.824,10.961
2020-08-02,18.507,4.031,25.736,6.585,5.621,9.987,3.678,6.875,6.824,10.961
2020-08-03,18.766,4.26,26.545,6.549,5.753,10.077,3.678,6.875,6.563,11.709
2020-08-04,19.672,4.211,26.921,6.593,5.951,10.165,3.678,7.123,6.792,12.206
2020-08-05,19.802,4.17,27.181,6.593,5.951,10.165,3.423,7.123,6.531,12.314
2020-08-06,19.737,4.161,27.066,6.571,6.017,10.077,3.643,7.061,6.465,11.739
2020-08-07,19.737,4.341,27.239,6.585,6.017,9.809,3.884,6.999,6.531,11.657
2020-08-08,19.737,4.341,27.239,6.585,6.017,9.809,3.884,6.999,6.531,11.657
