date,adClose_DBC,adClose_DLG,adClose_HHS,adClose_HNG,adClose_IDI,adClose_SBT,adClose_TNG,adClose_TSC,adClose_TTF,adClose_VNM
2019-11-19,8.534,1.59,2.237,14.75,4.833,15.469,8.687,3.146,2.95,86.909
2019-11-20,8.414,1.55,2.237,14.75,5.037,15.387,8.748,2.93,2.9,86.629
2019-11-21,8.414,1.55,2.223,14.7,5.075,15.305,8.625,2.733,2.85,85.232
2019-11-22,8.276,1.52,2.231,14.7,4.982,14.976,8.748,2.544,2.79,84.883
2019-11-23,8.276,1.52,2.231,14.7,4.982,14.976,8.748,2.544,2.79,84.883
2019-11-24,8.276,1.52,2.231,14.7,4.982,14.976,8.748,2.544,2.79,84.883
2019-11-25,8.345,1.53,2.209,14.6,4.879,14.976,9.237,2.373,2.79,85.861
2019-11-26,8.225,1.56,2.237,14.55,4.889,15.222,9.36,2.211,2.8,85.931
2019-11-27,8.242,1.54,2.246,14.6,4.889,15.387,9.115,2.364,2.81,85.302
2019-11-28,8.122,1.53,2.398,14.5,4.861,15.387,9.483,2.526,2.8,85.302
2019-11-29,8.208,1.51,2.376,14.6,4.861,15.387,9.36,2.463,2.79,84.883
2019-11-30,8.208,1.51,2.376,14.6,4.861,15.387,9.36,2.463,2.79,84.883
2019-12-01,8.208,1.51,2.376,14.6,4.861,15.387,9.36,2.463,2.79,84.883
2019-12-02,8.311,1.45,2.355,14.55,4.786,15.264,9.237,2.292,2.79,82.647
2019-12-03,8.345,1.45,2.31,14.45,4.693,15.222,9.176,2.382,2.8,81.32
2019-12-04,8.311,1.47,2.267,14.5,4.824,15.264,9.237,2.319,2.82,82.997
2019-12-05,8.311,1.5,2.231,14.5,4.786,15.305,9.176,2.319,2.81,82.298
2019-12-06,8.311,1.48,2.237,14.5,4.768,15.347,8.933,2.481,2.79,81.25
2019-12-07,8.311,1.48,2.237,14.5,4.768,15.347,8.933,2.481,2.79,81.25
2019-12-08,8.311,1.48,2.237,14.5,4.768,15.347,8.933,2.481,2.79,81.25
2019-12-09,7.984,1.51,2.289,14.8,4.74,15.347,8.87,2.652,2.61,82.508
2019-12-10,7.881,1.52,2.231,14.5,4.712,15.305,8.87,2.832,2.58,82.577
2019-12-11,8.001,1.52,2.384,14.45,4.721,15.305,9.054,2.876,2.6,82.857
2019-12-12,7.984,1.48,2.333,14.3,4.731,15.264,9.115,2.778,2.52,83.276
2019-12-13,7.95,1.5,2.339,14.25,4.898,15.222,9.237,2.814,2.57,82.438
2019-12-14,7.95,1.5,2.339,14.25,4.898,15.222,9.237,2.814,2.57,82.438
2019-12-15,7.95,1.5,2.339,14.25,4.898,15.222,9.237,2.814,2.57,82.438
2019-12-16,8.139,1.6,2.5,14.25,5.065,15.264,9.237,2.93,2.55,82.927
2019-12-17,8.155,1.71,2.587,14.5,5.009,15.264,9.054,2.859,2.58,81.809
2019-12-18,8.139,1.71,2.478,14.4,4.861,15.017,9.115,2.661,2.6,82.857
2019-12-19,8.191,1.6,2.361,14.15,4.833,14.811,9.483,2.508,2.74,83.625
2019-12-20,8.071,1.71,2.384,14.2,4.842,15.14,9.664,2.679,2.74,83.835
2019-12-21,8.071,1.71,2.384,14.2,4.842,15.14,9.664,2.679,2.74,83.835
2019-12-22,8.071,1.71,2.384,14.2,4.842,15.14,9.664,2.679,2.74,83.835
2019-12-23,8.311,1.8,2.427,14.2,4.851,15.14,9.483,2.859,2.79,82.438
2019-12-24,8.345,1.92,2.391,14.15,4.851,15.182,9.36,2.841,2.76,82.857
2019-12-25,8.482,1.85,2.391,14.15,4.833,15.14,9.36,2.841,2.7,82.438
2019-12-26,8.414,1.97,2.339,14.15,4.796,15.222,9.36,2.742,2.7,82.44
2019-12-27,8.276,2.07,2.303,14.15,4.879,15.222,9.483,2.589,2.69,83.285
2019-12-28,8.276,2.07,2.303,14.15,4.879,15.222,9.483,2.589,2.69,83.285
2019-12-29,8.276,2.07,2.303,14.15,4.879,15.222,9.483,2.589,2.69,83.285
2019-12-30,8.225,2.0,2.303,14.0,4.833,15.222,9.299,2.589,2.65,82.087
2019-12-31,8.345,1.91,2.282,13.9,4.786,15.222,9.115,2.769,2.64,82.087
2020-01-01,8.345,1.91,2.282,13.9,4.786,15.222,9.115,2.769,2.64,82.087
2020-01-02,8.586,2.04,2.346,14.0,4.833,15.305,9.176,2.67,2.66,83.074
2020-01-03,8.654,2.07,2.339,14.2,4.768,15.305,9.237,2.697,2.64,83.356
2020-01-04,8.654,2.07,2.339,14.2,4.768,15.305,9.237,2.697,2.64,83.356
2020-01-05,8.654,2.07,2.339,14.2,4.768,15.305,9.237,2.697,2.64,83.356
2020-01-06,8.482,2.2,2.296,14.2,4.693,15.305,9.36,2.553,2.6,82.722
2020-01-07,8.586,2.35,2.318,14.15,4.721,15.387,9.849,2.553,2.63,83.497
2020-01-08,8.139,2.38,2.237,14.05,4.647,15.305,9.42,2.382,2.59,83.708
2020-01-09,8.071,2.36,2.246,14.05,4.666,15.387,9.664,2.517,2.59,83.567
2020-01-10,7.916,2.25,2.223,14.05,4.647,15.387,9.604,2.499,2.57,83.779
2020-01-11,7.916,2.25,2.223,14.05,4.647,15.387,9.604,2.499,2.57,83.779
2020-01-12,7.916,2.25,2.223,14.05,4.647,15.387,9.604,2.499,2.57,83.779
2020-01-13,7.847,2.1,2.201,14.0,4.601,15.387,9.42,2.472,2.55,82.722
2020-01-14,7.847,1.96,2.223,14.0,4.591,15.347,9.42,2.418,2.59,83.003
2020-01-15,7.71,1.98,2.289,13.85,4.508,15.387,9.483,2.31,2.62,83.003
2020-01-16,7.555,1.85,2.282,13.95,4.517,15.305,9.664,2.247,2.62,83.285
2020-01-17,7.727,1.79,2.282,14.0,4.508,15.222,9.543,2.094,2.59,83.567
2020-01-18,7.727,1.79,2.282,14.0,4.508,15.222,9.543,2.094,2.59,83.567
2020-01-19,7.727,1.79,2.282,14.0,4.508,15.222,9.543,2.094,2.59,83.567
2020-01-20,7.71,1.85,2.355,13.8,4.508,15.222,9.483,1.978,2.62,83.849
2020-01-21,7.727,1.97,2.478,14.05,4.573,15.182,9.483,2.112,2.75,85.258
2020-01-22,7.865,1.97,2.478,14.05,4.656,15.305,10.215,2.256,2.74,85.47
2020-01-23,7.865,1.97,2.478,14.05,4.656,15.305,10.215,2.256,2.74,85.47
