date,adClose_DBC,adClose_DLG,adClose_HHS,adClose_HNG,adClose_IDI,adClose_SBT,adClose_TNG,adClose_TSC,adClose_TTF,adClose_VNM
2023-03-07,13.3,2.17,3.797,4.26,11.35,13.273,16.181,3.68,4.21,73.359
2023-03-08,13.5,2.2,3.889,4.26,11.8,13.546,16.92,3.7,4.21,74.037
2023-03-09,14.25,2.21,3.88,4.35,11.6,13.682,16.643,3.8,4.3,74.037
2023-03-10,14.15,2.16,3.843,4.28,11.75,13.364,16.92,3.79,4.25,74.424
2023-03-11,14.15,2.16,3.843,4.28,11.75,13.364,16.92,3.79,4.25,74.424
2023-03-12,14.15,2.16,3.843,4.28,11.75,13.364,16.92,3.79,4.25,74.424
2023-03-13,13.7,2.15,3.843,4.34,11.55,13.364,16.92,3.73,4.14,74.424
2023-03-14,13.3,2.09,3.685,4.3,11.05,12.773,16.458,3.58,4.07,74.133
2023-03-15,13.85,2.14,3.824,4.38,11.6,13.273,17.105,3.67,4.13,74.617
2023-03-16,13.4,2.08,3.741,4.31,11.2,13.046,16.643,3.59,4.06,73.94
2023-03-17,13.35,2.08,3.787,4.5,11.2,13.273,16.458,3.57,4.05,72.101
2023-03-18,13.35,2.08,3.787,4.5,11.2,13.273,16.458,3.57,4.05,72.101
2023-03-19,13.35,2.08,3.787,4.5,11.2,13.273,16.458,3.57,4.05,72.101
2023-03-20,13.3,2.08,3.769,4.32,11.1,12.773,15.441,3.46,3.99,71.908
2023-03-21,13.65,2.09,3.769,4.32,11.4,13.136,15.996,3.52,4.05,72.004
2023-03-22,13.6,2.09,3.769,4.32,11.25,13.046,15.718,3.52,4.06,72.004
2023-03-23,13.6,2.09,3.769,4.39,11.4,13.136,15.903,3.43,4.0,72.875
2023-03-24,13.7,2.1,3.778,4.34,11.5,13.136,15.903,3.44,4.0,72.585
2023-03-25,13.7,2.1,3.778,4.34,11.5,13.136,15.903,3.44,4.0,72.585
2023-03-26,13.7,2.1,3.778,4.34,11.5,13.136,15.903,3.44,4.0,72.585
2023-03-27,13.8,2.11,3.787,4.36,11.55,13.136,16.088,3.46,4.12,72.198
2023-03-28,13.8,2.15,3.871,4.38,11.45,13.0,15.996,3.46,4.08,72.004
2023-03-29,13.9,2.11,3.861,4.36,11.3,13.091,15.811,3.48,4.03,72.488
2023-03-30,13.9,2.12,3.889,4.37,11.15,12.864,15.903,3.47,4.0,72.585
2023-03-31,13.8,2.09,3.834,4.37,11.15,13.091,15.811,3.43,4.01,72.004
2023-04-01,13.8,2.09,3.834,4.37,11.15,13.091,15.811,3.43,4.01,72.004
2023-04-02,13.8,2.09,3.834,4.37,11.15,13.091,15.811,3.43,4.01,72.004
2023-04-03,13.9,2.16,3.982,4.41,11.6,13.318,16.55,3.49,4.07,72.004
2023-04-04,14.5,2.28,4.047,4.58,11.95,13.727,16.828,3.52,4.18,71.811
2023-04-05,14.6,2.28,4.056,4.56,11.9,13.773,16.643,3.68,4.47,72.101
2023-04-06,14.25,2.39,4.093,4.5,11.6,13.727,16.458,3.62,4.29,71.908
2023-04-07,14.25,2.38,4.111,4.41,11.55,14.046,16.273,3.55,4.22,72.295
2023-04-08,14.25,2.38,4.111,4.41,11.55,14.046,16.273,3.55,4.22,72.295
2023-04-09,14.25,2.38,4.111,4.41,11.55,14.046,16.273,3.55,4.22,72.295
2023-04-10,14.9,2.45,4.093,4.42,11.75,14.546,15.903,3.56,4.45,72.004
2023-04-11,15.05,2.5,4.093,4.48,12.25,14.546,16.365,3.61,4.4,72.004
2023-04-12,15.2,2.5,4.074,4.4,12.0,14.364,16.735,3.6,4.34,71.908
2023-04-13,14.9,2.35,4.065,4.38,11.9,14.0,16.643,3.54,4.55,71.133
2023-04-14,14.7,2.27,3.898,4.32,11.75,13.727,16.088,3.52,4.45,70.456
2023-04-15,14.7,2.27,3.898,4.32,11.75,13.727,16.088,3.52,4.45,70.456
2023-04-16,14.7,2.27,3.898,4.32,11.75,13.727,16.088,3.52,4.45,70.456
2023-04-17,15.7,2.28,3.908,4.4,11.8,13.909,16.181,3.48,4.4,69.391
2023-04-18,15.6,2.38,3.954,4.35,12.3,14.409,16.181,3.44,4.44,70.649
2023-04-19,15.7,2.3,3.889,4.25,11.85,14.0,16.273,3.48,4.4,69.682
2023-04-20,15.85,2.28,3.852,4.3,11.9,13.909,17.105,3.58,4.39,69.585
2023-04-21,15.75,2.23,3.852,4.25,11.5,14.864,16.828,3.52,4.4,68.617
2023-04-22,15.75,2.23,3.852,4.25,11.5,14.864,16.828,3.52,4.4,68.617
2023-04-23,15.75,2.23,3.852,4.25,11.5,14.864,16.828,3.52,4.4,68.617
2023-04-24,15.0,2.25,3.889,4.23,11.2,15.273,16.55,3.44,4.36,68.23
2023-04-25,15.3,2.26,3.861,4.23,11.2,15.864,17.29,3.45,4.34,67.649
2023-04-26,15.5,2.32,3.871,4.24,11.35,15.637,18.492,3.46,4.32,68.714
2023-04-27,15.45,2.26,3.945,4.0,11.3,15.409,18.122,3.46,4.32,67.262
2023-04-28,14.65,2.25,4.047,3.72,11.35,15.455,18.215,3.7,4.35,67.746
2023-04-29,14.65,2.25,4.047,3.72,11.35,15.455,18.215,3.7,4.35,67.746
2023-04-30,14.65,2.25,4.047,3.72,11.35,15.455,18.215,3.7,4.35,67.746
2023-05-01,14.65,2.25,4.047,3.72,11.35,15.455,18.215,3.7,4.35,67.746
2023-05-02,14.65,2.25,4.047,3.72,11.35,15.455,18.215,3.7,4.35,67.746
2023-05-03,14.65,2.25,4.047,3.72,11.35,15.455,18.215,3.7,4.35,67.746
2023-05-04,14.8,2.24,4.102,3.5,11.35,14.5,18.122,3.63,4.37,66.391
2023-05-05,14.8,2.24,4.093,3.53,11.5,15.046,17.567,3.55,4.36,66.585
2023-05-06,14.8,2.24,4.093,3.53,11.5,15.046,17.567,3.55,4.36,66.585
2023-05-07,14.8,2.24,4.093,3.53,11.5,15.046,17.567,3.55,4.36,66.585
2023-05-08,15.1,2.33,4.186,3.54,11.5,15.091,17.752,3.64,4.66,68.133
2023-05-09,15.2,2.31,4.139,3.49,11.45,14.864,18.03,3.89,4.6,68.423
2023-05-10,15.3,2.47,4.213,3.65,11.7,14.909,18.122,4.16,4.71,68.23
2023-05-11,15.5,2.57,4.25,3.67,11.65,14.955,17.937,4.19,4.73,67.746
2023-05-12,16.05,2.49,4.241,3.69,11.8,14.909,18.03,4.19,4.83,67.359
2023-05-13,16.05,2.49,4.241,3.69,11.8,14.909,18.03,4.19,4.83,67.359
2023-05-14,16.05,2.49,4.241,3.69,11.8,14.909,18.03,4.19,4.83,67.359
2023-05-15,15.7,2.66,4.25,3.66,11.55,14.818,18.307,4.1,4.67,66.778
2023-05-16,16.75,2.68,4.167,3.91,11.5,14.727,18.03,4.02,4.68,67.456
2023-05-17,17.05,2.74,4.454,3.93,11.65,14.909,17.567,4.19,4.81,66.778
2023-05-18,17.25,2.65,4.426,3.82,11.5,14.682,17.567,4.2,4.8,66.972
2023-05-19,18.1,2.51,4.278,3.74,11.45,14.637,17.752,4.19,4.68,66.391
2023-05-20,18.1,2.51,4.278,3.74,11.45,14.637,17.752,4.19,4.68,66.391
2023-05-21,18.1,2.51,4.278,3.74,11.45,14.637,17.752,4.19,4.68,66.391
2023-05-22,18.25,2.57,4.371,3.73,11.75,14.773,17.937,4.31,4.81,66.004
2023-05-23,19.2,2.56,4.334,3.75,11.55,14.909,18.4,4.28,4.76,64.843
2023-05-24,19.2,2.62,4.399,3.74,11.5,14.727,18.03,4.28,4.71,64.165
2023-05-25,18.85,2.6,4.361,3.69,11.4,14.637,17.845,4.26,4.68,64.939
2023-05-26,19.3,2.67,4.491,3.81,11.5,14.364,17.845,4.55,4.82,64.939
2023-05-27,19.3,2.67,4.491,3.81,11.5,14.364,17.845,4.55,4.82,64.939
2023-05-28,19.3,2.67,4.491,3.81,11.5,14.364,17.845,4.55,4.82,64.939
2023-05-29,19.1,2.84,4.676,3.88,12.3,14.637,18.122,4.86,4.91,64.939
2023-05-30,19.0,2.76,4.565,3.85,12.25,14.955,18.215,4.78,4.84,64.359
2023-05-31,20.0,2.83,4.63,3.95,12.35,15.046,18.584,4.78,4.93,63.972
2023-06-01,19.6,3.02,4.741,4.03,12.55,15.046,18.4,5.09,5.27,63.972
2023-06-02,19.8,3.0,4.649,3.95,12.55,14.864,18.4,4.99,5.27,63.778
2023-06-03,19.8,3.0,4.649,3.95,12.55,14.864,18.4,4.99,5.27,63.778
2023-06-04,19.8,3.0,4.649,3.95,12.55,14.864,18.4,4.99,5.27,63.778
2023-06-05,19.15,2.92,4.649,3.91,12.6,15.137,18.954,4.99,5.26,64.359
2023-06-06,19.45,3.12,4.723,3.93,12.75,15.182,18.862,5.02,5.39,64.262
2023-06-07,19.65,3.33,4.834,4.0,12.75,15.273,18.862,5.06,5.46,64.068
2023-06-08,19.65,3.33,4.926,4.04,12.8,14.909,18.307,4.8,5.63,63.391
2023-06-09,19.3,3.29,4.899,3.97,12.85,15.546,18.492,4.88,5.6,63.681
2023-06-10,19.3,3.29,4.899,3.97,12.85,15.546,18.492,4.88,5.6,63.681
2023-06-11,19.3,3.29,4.899,3.97,12.85,15.546,18.492,4.88,5.6,63.681
2023-06-12,19.0,3.3,5.0,4.02,13.3,15.409,18.769,5.05,5.66,65.714
2023-06-13,19.15,3.36,4.982,4.04,13.0,15.318,18.4,5.36,5.92,65.423
2023-06-14,19.0,3.13,4.88,3.97,12.55,15.364,18.6,5.25,5.65,64.939
2023-06-15,20.3,3.05,4.797,3.95,12.6,15.364,18.7,4.89,5.55,64.165
2023-06-16,20.25,3.0,4.778,3.9,12.45,15.0,18.6,4.82,5.49,63.972
2023-06-17,20.25,3.0,4.778,3.9,12.45,15.0,18.6,4.82,5.49,63.972
2023-06-18,20.25,3.0,4.778,3.9,12.45,15.0,18.6,4.82,5.49,63.972
2023-06-19,20.85,2.87,4.723,3.85,12.6,15.273,18.1,4.63,5.11,63.681
2023-06-20,21.25,3.05,4.815,3.84,12.85,15.6,18.5,4.75,5.3,63.391
2023-06-21,21.1,3.05,4.88,3.88,13.15,15.7,18.6,4.84,5.36,64.165
2023-06-22,21.25,3.06,4.973,3.89,13.4,15.8,19.1,4.93,5.39,64.746
2023-06-23,21.05,3.06,4.908,3.88,13.3,15.7,19.0,4.93,5.4,66.875
2023-06-24,21.05,3.06,4.908,3.88,13.3,15.7,19.0,4.93,5.4,66.875
2023-06-25,21.05,3.06,4.908,3.88,13.3,15.7,19.0,4.93,5.4,66.875
2023-06-26,21.7,2.99,4.806,3.87,13.15,15.5,19.0,4.77,5.23,68.327
2023-06-27,21.5,2.97,4.806,3.85,13.4,15.5,19.7,4.76,5.18,68.23
2023-06-28,21.9,2.93,4.824,3.89,13.6,15.55,19.5,4.7,5.33,68.327
2023-06-29,21.0,2.85,4.806,4.16,13.1,15.45,19.0,4.4,5.15,69.585
2023-06-30,21.3,2.83,4.78,4.07,12.85,15.15,19.0,4.52,5.15,68.714
2023-07-01,21.3,2.83,4.78,4.07,12.85,15.15,19.0,4.52,5.15,68.714
2023-07-02,21.3,2.83,4.78,4.07,12.85,15.15,19.0,4.52,5.15,68.714
2023-07-03,21.35,2.88,4.72,3.88,13.25,15.45,19.3,4.59,5.15,68.423
2023-07-04,22.8,2.98,4.76,3.94,13.35,15.5,19.3,4.68,5.35,68.327
2023-07-05,23.25,2.96,4.8,3.93,13.75,15.75,19.5,4.67,5.28,67.552
2023-07-06,24.0,2.88,4.84,3.86,13.65,15.6,19.7,4.49,5.2,68.23
2023-07-07,24.45,2.89,4.83,3.85,14.05,15.6,20.1,4.55,5.39,68.617
2023-07-08,24.45,2.89,4.83,3.85,14.05,15.6,20.1,4.55,5.39,68.617
2023-07-09,24.45,2.89,4.83,3.85,14.05,15.6,20.1,4.55,5.39,68.617
2023-07-10,24.3,2.95,4.87,3.91,14.0,15.8,20.0,4.67,5.41,69.778
2023-07-11,25.7,2.96,5.06,4.0,13.9,15.8,19.9,4.92,5.57,70.456
2023-07-12,25.4,2.93,5.03,3.98,13.8,16.9,19.8,4.91,5.52,71.133
2023-07-13,26.15,2.99,5.04,3.98,13.95,17.0,20.0,4.91,5.5,70.746
2023-07-14,26.0,3.09,5.04,3.99,14.3,16.9,19.9,4.92,5.58,70.94
2023-07-15,26.0,3.09,5.04,3.99,14.3,16.9,19.9,4.92,5.58,70.94
2023-07-16,26.0,3.09,5.04,3.99,14.3,16.9,19.9,4.92,5.58,70.94
2023-07-17,25.3,3.12,5.12,4.01,14.2,16.65,20.7,5.04,5.61,69.972
2023-07-18,24.95,3.1,5.08,4.02,13.8,16.65,20.5,4.92,5.5,70.069
2023-07-19,25.1,3.02,4.98,3.98,13.65,16.8,20.7,4.9,5.38,70.262
2023-07-20,24.85,3.04,4.99,3.99,13.9,17.1,20.7,4.89,5.42,70.262
2023-07-21,26.05,3.05,5.02,3.99,14.15,17.15,20.6,4.98,5.47,71.133
2023-07-22,26.05,3.05,5.02,3.99,14.15,17.15,20.6,4.98,5.47,71.133
2023-07-23,26.05,3.05,5.02,3.99,14.15,17.15,20.6,4.98,5.47,71.133
2023-07-24,25.4,3.17,5.1,4.08,14.25,17.1,20.7,5.3,5.67,71.23
2023-07-25,25.15,3.1,5.1,4.1,14.2,16.85,20.8,5.21,5.57,72.101
2023-07-26,26.0,3.08,5.16,4.04,14.1,16.95,20.7,5.15,5.54,72.585
2023-07-27,25.4,3.09,5.27,4.06,14.1,16.9,20.4,5.1,5.65,73.262
2023-07-28,25.1,3.19,5.44,4.16,14.25,16.9,20.8,5.19,5.71,74.908
2023-07-29,25.1,3.19,5.44,4.16,14.25,16.9,20.8,5.19,5.71,74.908
2023-07-30,25.1,3.19,5.44,4.16,14.25,16.9,20.8,5.19,5.71,74.908
2023-07-31,24.85,3.4,5.71,4.18,14.1,15.9,21.3,5.55,5.8,75.488
2023-08-01,24.85,3.22,5.44,4.12,13.9,15.7,20.9,5.68,5.5,73.553
2023-08-02,25.5,3.29,5.62,4.4,13.95,15.95,21.1,5.6,5.5,73.65
2023-08-03,26.1,3.26,5.68,4.35,14.0,15.8,21.2,5.71,5.49,72.6
2023-08-04,26.0,3.38,6.07,4.4,14.1,15.8,21.3,5.75,5.52,73.0
2023-08-05,26.0,3.38,6.07,4.4,14.1,15.8,21.3,5.75,5.52,73.0
2023-08-06,26.0,3.38,6.07,4.4,14.1,15.8,21.3,5.75,5.52,73.0
2023-08-07,26.15,3.5,6.49,4.43,14.7,16.1,21.0,6.14,5.75,74.9
2023-08-08,27.95,3.42,6.94,4.5,14.8,16.45,21.0,6.22,5.76,74.5
2023-08-09,27.3,3.4,7.2,4.57,14.6,16.7,20.8,6.39,6.03,73.1
2023-08-10,25.85,3.38,6.92,4.4,14.25,16.4,20.0,6.2,5.88,73.1
2023-08-11,26.25,3.3,7.35,4.34,14.0,16.05,19.8,6.04,5.8,73.5
2023-08-12,26.25,3.3,7.35,4.34,14.0,16.05,19.8,6.04,5.8,73.5
2023-08-13,26.25,3.3,7.35,4.34,14.0,16.05,19.8,6.04,5.8,73.5
2023-08-14,26.1,3.37,7.86,4.38,14.2,16.05,20.0,6.06,5.82,73.4
2023-08-15,26.2,3.42,7.95,4.4,14.3,16.3,19.8,6.15,5.89,72.8
2023-08-16,26.15,3.38,7.81,4.38,14.05,16.05,19.6,6.01,5.96,73.1
2023-08-17,25.5,3.2,7.4,4.27,13.9,16.0,19.2,5.89,5.82,73.6
2023-08-18,23.75,2.98,6.89,3.98,12.95,14.9,18.8,5.48,5.42,73.3
2023-08-19,23.75,2.98,6.89,3.98,12.95,14.9,18.8,5.48,5.42,73.3
2023-08-20,23.75,2.98,6.89,3.98,12.95,14.9,18.8,5.48,5.42,73.3
2023-08-21,22.3,3.04,6.75,4.0,12.3,14.7,18.4,5.12,5.26,72.9
2023-08-22,23.5,3.0,7.22,4.05,12.45,14.3,17.9,5.25,5.2,72.7
2023-08-23,22.8,2.97,7.14,4.01,12.3,14.65,18.0,5.29,5.21,73.5
2023-08-24,23.1,3.01,7.14,4.07,12.55,15.65,18.0,5.33,5.29,74.7
2023-08-25,23.25,3.0,7.03,4.0,13.4,15.75,19.0,5.26,5.3,74.9
2023-08-26,23.25,3.0,7.03,4.0,13.4,15.75,19.0,5.26,5.3,74.9
2023-08-27,23.25,3.0,7.03,4.0,13.4,15.75,19.0,5.26,5.3,74.9
2023-08-28,23.75,3.05,7.06,4.06,13.45,15.85,18.9,5.35,5.33,77.9
2023-08-29,23.8,3.1,7.35,4.09,13.25,16.2,19.2,5.47,5.41,77.4
2023-08-30,23.5,3.07,7.58,4.1,13.8,16.1,19.4,5.52,5.38,77.8
2023-08-31,24.8,3.08,7.49,4.15,13.9,16.2,20.2,5.39,5.48,77.8
